t,H=0.1,H=0.2,H=0.3,H=0.4,H=0.6,H=0.7,H=0.8,H=0.9
1.229999999999999982e-01,8.466393552918682897e-01,-1.172990733014811077e-01,-9.461060381110808493e-01,2.678144294624072441e-01,-4.652482810008824743e-02,-1.373206024609567241e-02,1.963809811166071853e-02,1.418175230775625406e-01
1.239999999999999991e-01,1.244434189066973229e+00,-2.790910292715828578e-01,-9.466658824330383970e-01,2.557261058492215633e-01,-4.671724850377672461e-02,-2.928087069175281179e-03,1.789590273557547725e-02,1.410886881134205961e-01
1.250000000000000000e-01,1.106137755567165426e+00,-2.350789468936786697e-01,-7.298083093624337936e-01,2.070262950520329603e-01,-2.318136262926609806e-02,1.089384557212711054e-02,1.336167600492681878e-02,1.408029987225190294e-01
1.260000000000000009e-01,6.066048902891411077e-01,4.423582996333555450e-02,-8.086267823057240456e-01,2.330304629229671687e-01,-4.736080384652945063e-03,1.758625157410554501e-02,1.244937183810796225e-02,1.399855483199951567e-01
1.270000000000000018e-01,9.787044216354559012e-01,-2.646449855924757344e-01,-8.123430112877418896e-01,2.351336142618338787e-01,-8.612939224940273017e-03,1.887009624924530088e-02,9.901936287402907100e-03,1.400086497676663599e-01
1.280000000000000027e-01,5.401893810093021386e-01,-1.484442109560886180e-01,-8.632541763084056186e-01,3.150370970387882941e-01,2.779725097679488013e-03,1.344984158976172094e-02,2.821913936122555887e-03,1.397351691377562988e-01
1.290000000000000036e-01,7.166391919572715485e-01,-1.111038224702271260e-01,-8.436682483549395872e-01,3.430034863706851178e-01,-5.248120943220982437e-03,1.049744711981275350e-02,-5.486825397781063159e-04,1.432580961219740989e-01
1.300000000000000044e-01,5.432264896894259953e-01,-3.398254600353628474e-01,-8.941191890338798798e-01,2.810210745479829186e-01,-2.778753240988589279e-02,2.441851804752296837e-02,-5.697791950636309916e-03,1.444504631464898214e-01
1.310000000000000053e-01,1.305948127193987229e+00,-2.976871755992684387e-01,-1.035716182708702249e+00,2.669128634651865561e-01,-4.528046668911400036e-02,1.927075179703000019e-02,-1.536300410628514516e-02,1.454611416851328831e-01
1.320000000000000062e-01,1.115414155813479358e+00,-1.891739823203043014e-01,-9.642388365262203331e-01,2.692652683371467570e-01,-6.520896752977223265e-02,1.686801182123700074e-02,-1.871753626593950642e-02,1.469610317145133849e-01
1.330000000000000071e-01,6.786748468673597934e-02,-1.329253318719711419e-01,-9.904219519638116642e-01,2.643640813385845778e-01,-5.124025250386769759e-02,7.755709756702935942e-03,-2.318937243888254118e-02,1.503754759421645493e-01
1.340000000000000080e-01,6.327153944295295096e-01,-1.686615787854422732e-01,-8.466929047213289650e-01,3.183330418851440524e-01,-2.971234088741429857e-02,-3.839972473499691369e-04,-2.385224143182565829e-02,1.543901942281959427e-01
1.350000000000000089e-01,6.446916727036741124e-01,-1.429418320028346401e-01,-7.516952630536501978e-01,3.132490974703466269e-01,-4.231872116800554362e-02,-1.115806074605013923e-02,-1.949739049784236095e-02,1.565052419311892540e-01
1.360000000000000098e-01,9.237111408298266380e-01,-5.316662630258502109e-02,-8.376716669624915124e-01,3.588906381067301088e-01,-6.607486970433798512e-02,-1.067023758415197414e-02,-2.340857350947488438e-02,1.576701752370051057e-01
1.370000000000000107e-01,1.910878275917586189e+00,-3.267485509086386353e-01,-8.645981049701229049e-01,4.399332580179612373e-01,-7.351326070165091486e-02,-1.761435044807696179e-02,-2.958010834227670777e-02,1.574463129327945687e-01
1.380000000000000115e-01,8.281574479886666396e-01,-1.672580785897626598e-01,-9.582682413225575013e-01,3.912650734687945220e-01,-3.748182238477557743e-02,-1.513038294195523728e-02,-3.070176471412577185e-02,1.562820012820543558e-01
1.390000000000000124e-01,6.627410423942708961e-01,-3.246152858596218493e-01,-9.955164282325710268e-01,4.327389338734400903e-01,-3.888578338821480768e-02,9.416011572992780132e-03,-3.470738429282198972e-02,1.550676372434675043e-01
1.400000000000000133e-01,1.392560037345804469e+00,-1.252843981877645174e-01,-9.643328366230150550e-01,4.052096552627014181e-01,-3.972287629481750099e-02,5.665288469823485766e-03,-4.049881440446882058e-02,1.557079259492699375e-01
1.410000000000000142e-01,7.531604376169337423e-01,-3.407412135689977251e-01,-1.017889422640857688e+00,4.420623101499465690e-01,-4.510400382951071374e-02,6.675415335338039970e-03,-4.130392205707758557e-02,1.563090717026623944e-01
1.420000000000000151e-01,1.167324559309817378e+00,-7.475781459436453558e-02,-9.093981133789516003e-01,4.638777754892272065e-01,-3.893654071230800290e-02,2.299753782358779190e-03,-4.204084411780207448e-02,1.594851114903233225e-01
1.430000000000000160e-01,1.474448509026746512e+00,-3.875883475107382847e-01,-1.039846844214784127e+00,5.138693580021058693e-01,-3.224870639967215152e-02,6.903770769544684098e-03,-4.195326493020767183e-02,1.618996485303745014e-01
1.440000000000000169e-01,8.515849438966890395e-01,-1.603327027671677951e-01,-1.123709047496245228e+00,5.110265537839497885e-01,-2.831255558360628102e-02,8.414924083667649907e-03,-4.692884898248190356e-02,1.648228821483805895e-01
1.449999999999999900e-01,4.208178856608321139e-01,-6.775757684930985847e-02,-1.136917369259702548e+00,4.740710619483253785e-01,-2.938036250163798477e-02,7.547688212355850232e-04,-4.839858897572114904e-02,1.681794776707658812e-01
1.459999999999999909e-01,1.073651668133852377e+00,-5.804375310439541247e-02,-1.053998004975354341e+00,5.686744395938740926e-01,-1.787117681980110798e-02,-6.201275954464071163e-03,-5.448566722562956516e-02,1.670250245442284343e-01
1.469999999999999918e-01,1.203588632256707536e+00,2.100201562191238158e-02,-9.173729209313915556e-01,5.884233965826470847e-01,-1.135656414782033885e-03,-6.002908234323341488e-03,-5.954497987503810236e-02,1.665670790403021295e-01
1.479999999999999927e-01,7.127918412009845994e-01,-1.120432251965097076e-01,-7.665470873238177107e-01,6.016019114149554481e-01,-1.530728285749739445e-02,-9.914112592205448840e-03,-5.661312215604356185e-02,1.688698610175565495e-01
1.489999999999999936e-01,7.059114109090828260e-01,2.904969879527838916e-01,-9.936582682678982703e-01,5.548547724185858288e-01,-2.531411008220142006e-02,-5.743791381719104937e-03,-5.067955716242262404e-02,1.699070866004982749e-01
1.499999999999999944e-01,4.397218767915270221e-01,3.077362558549697202e-01,-1.063455811528174921e+00,6.369376550885412769e-01,-3.591102410111556703e-02,3.173262315871806620e-03,-4.644326040271642975e-02,1.718585453550120767e-01
1.509999999999999953e-01,1.898518791904164338e-01,2.982058617040946880e-01,-9.158519913748981445e-01,5.350920735284288021e-01,-1.522627501287153115e-02,6.785735663416485146e-03,-4.511950585850470208e-02,1.699934705482472608e-01
1.519999999999999962e-01,6.792728516851074261e-01,3.443180608927626229e-02,-1.128957121348899362e+00,5.488693095387869869e-01,-3.639403354115031825e-02,1.613935300953162066e-03,-4.117197391535695056e-02,1.702782823766158249e-01
1.529999999999999971e-01,5.197162846366573108e-01,-3.973495584667136038e-01,-1.151572660088151068e+00,6.199198632464972825e-01,-6.309655081034004631e-02,4.441783388907930528e-03,-3.972198456051154875e-02,1.706397261405618038e-01
1.539999999999999980e-01,9.414154856601537613e-01,-2.680014780167020993e-01,-1.219194833397009070e+00,5.629924574178355456e-01,-5.582040366496463651e-02,5.322016988839137035e-03,-3.980178708534914261e-02,1.704894118942669456e-01
1.549999999999999989e-01,7.017429899646943081e-01,5.324339256760712846e-02,-1.143405581813365712e+00,6.083233395083507133e-01,-9.061786370389442180e-02,8.932092258207336571e-03,-3.944291649775018282e-02,1.711118800018446295e-01
1.559999999999999998e-01,7.839504606152658539e-02,-3.370401368731618108e-01,-1.004015246814357942e+00,5.864193115545249801e-01,-9.884148869148956518e-02,1.450454525054861547e-02,-3.927279384768101594e-02,1.719915671175016869e-01
1.570000000000000007e-01,9.840009261227082860e-01,3.552719182573438328e-03,-1.165091624302432516e+00,5.624648764851745142e-01,-1.323762548677746287e-01,3.351009041469676930e-03,-3.957458259594241051e-02,1.731829869041964787e-01
1.580000000000000016e-01,4.310068014021958271e-01,-2.132342667418103167e-03,-1.094245138397993866e+00,6.208324949727939135e-01,-1.609209417065319281e-01,2.311405397463924503e-03,-3.835195865619063504e-02,1.732994089596990861e-01
1.590000000000000024e-01,1.254121478189042405e+00,2.754882274914746132e-01,-1.088288045856526054e+00,6.380958287979164867e-01,-1.508940642257094455e-01,-5.100940102179287589e-03,-3.584893803195046691e-02,1.730744249536072810e-01
1.600000000000000033e-01,9.322507715485025548e-01,2.286909586852699794e-01,-7.822907793795830234e-01,5.322217897326193548e-01,-1.683636533115022704e-01,-9.620235926679978830e-03,-3.789307156187932818e-02,1.738160896504362396e-01
1.610000000000000042e-01,1.069265558107468372e+00,-3.504633709937563513e-01,-1.017616951429327621e+00,5.868007391095931835e-01,-1.419924222527828017e-01,-5.020245884599926732e-03,-3.681990885147957970e-02,1.724963227409031519e-01
1.620000000000000051e-01,1.171249846848902987e+00,1.860225504923701534e-01,-8.499901261281497256e-01,6.423910787948060586e-01,-1.530410060664120220e-01,1.506191046355322832e-04,-3.695548815865348780e-02,1.713492763880998249e-01
1.630000000000000060e-01,1.068928190907273645e+00,7.314468066611193309e-02,-8.004565168413462217e-01,5.026494435219867052e-01,-1.685517217433083748e-01,1.298097804221488849e-02,-3.685675438031403572e-02,1.735372443768504747e-01
1.640000000000000069e-01,1.265536554928234914e+00,-1.755190712482888882e-02,-1.055187858592804728e+00,4.167079007941697499e-01,-1.875663535964866846e-01,2.013869583725173482e-02,-3.402486573016680338e-02,1.743442070331140403e-01
1.650000000000000078e-01,1.473860826719882722e+00,5.818238132646397220e-03,-1.035112913935995582e+00,4.150762437548432549e-01,-2.240004145678780589e-01,2.344280916493118871e-02,-3.195207882060071419e-02,1.724873628432575523e-01
1.660000000000000087e-01,1.854319716123138395e+00,-3.179916288387281131e-01,-9.882199408050460487e-01,4.145957075526106039e-01,-1.920226625761061734e-01,3.120453809651028976e-02,-2.824949371410272192e-02,1.716125363766043688e-01
1.670000000000000095e-01,7.925914653652958997e-01,1.112033041816111734e-01,-9.303746412729864135e-01,4.058983494457372720e-01,-1.877667226255368971e-01,2.435240740482863889e-02,-2.573516718642041359e-02,1.673595659764182675e-01
1.680000000000000104e-01,7.037928953854643011e-01,1.345087588163151882e-03,-9.170766308056510496e-01,4.572878349050902846e-01,-1.924678058690674487e-01,3.044850967329290614e-02,-1.983323289979239956e-02,1.670718301652349969e-01
1.690000000000000113e-01,8.084564447932520714e-01,5.854668372593228864e-02,-9.661902279131457938e-01,4.528384915144963996e-01,-1.968173736673389240e-01,2.862391762567902120e-02,-1.683547515317208865e-02,1.681090706394295364e-01
1.700000000000000122e-01,9.638631776694688291e-01,2.757316509277608074e-01,-8.748900844612862437e-01,5.010835318831514673e-01,-2.016264445452074505e-01,2.270121490882473503e-02,-8.845422394575305075e-03,1.692151894833322234e-01
1.710000000000000131e-01,7.257967481512730412e-01,4.012998196878242441e-01,-9.550262275906565845e-01,4.247909859569325430e-01,-1.837308875555919707e-01,2.545123366973277637e-02,3.233185083223203901e-03,1.690185443516975250e-01
1.720000000000000140e-01,1.901309613220102390e-01,1.835061863680434724e-01,-1.002675962613575944e+00,4.335661865051683161e-01,-2.050549957333562268e-01,2.714266030501743740e-02,3.676056270826128479e-03,1.702140384662890749e-01
1.730000000000000149e-01,1.807819364463984502e-01,6.215968000972688090e-02,-8.848461128517312035e-01,4.248468772887607492e-01,-1.888211293781198175e-01,1.554427592419054330e-02,2.073800270724116511e-04,1.722394901547363022e-01
1.740000000000000158e-01,5.002064179551957146e-01,2.508757965158735226e-02,-8.873079737693241320e-01,4.081873636836539365e-01,-2.044978945156990247e-01,1.634365805421853640e-02,-5.910078853080016599e-04,1.735035420651735161e-01
1.750000000000000167e-01,4.739494893476354775e-01,8.100699517155228457e-02,-8.882833271322033708e-01,3.419309718968278067e-01,-2.203518503492217229e-01,2.223880537390554579e-02,-6.220842833048190190e-03,1.746660418935639669e-01
1.759999999999999898e-01,9.467715253428621303e-01,4.065791324052217548e-01,-8.427654544408637038e-01,3.930258504014395027e-01,-2.571052635215889670e-01,2.318388394393088373e-02,-7.482341991965874017e-03,1.753832583457374250e-01
1.769999999999999907e-01,9.989298284647734061e-01,3.712874046103073478e-01,-8.750763758922184277e-01,2.043707045025412172e-01,-2.542507162908120844e-01,2.266393660137145175e-02,-9.469535179144838999e-03,1.755167788738731527e-01
1.779999999999999916e-01,5.594210159228623080e-01,1.292938061696598251e-01,-8.856131257529974432e-01,2.059565811376987410e-01,-2.681318983384478050e-01,4.745632199243715599e-02,-1.882961310850227513e-02,1.765668989731123684e-01
1.789999999999999925e-01,4.060568649264326702e-01,2.515725618860824575e-01,-7.361337373873696466e-01,1.972649976777224312e-01,-2.801387646536018794e-01,5.820729309436451643e-02,-2.310618249429934393e-02,1.764450749699761345e-01
1.799999999999999933e-01,4.995730219308387454e-01,1.652826244715988324e-01,-7.352947416404451708e-01,1.460603078489303985e-01,-2.922396486346003353e-01,5.747531441390411888e-02,-2.700672302537588873e-02,1.772480908180749937e-01
1.809999999999999942e-01,8.922095515574943736e-01,-7.923782112657890009e-02,-6.477653796461634306e-01,2.528319972650469039e-01,-2.960144571590979101e-01,6.361423546976510690e-02,-2.908124489575575691e-02,1.778136484634284531e-01
1.819999999999999951e-01,2.280754088208301056e-01,3.212999541040411633e-01,-7.102330929629124823e-01,2.028313790394488392e-01,-3.160789635799314268e-01,7.444536265230421168e-02,-3.238174221025878763e-02,1.769371269678532699e-01
1.829999999999999960e-01,9.542813182345460943e-01,2.960555457264794077e-01,-7.638057628104067964e-01,2.624552774118861231e-01,-3.103976557423832605e-01,8.374605920235930756e-02,-3.362992656579545658e-02,1.766074380541214905e-01
1.839999999999999969e-01,6.775828400805552487e-01,9.493652088622836493e-02,-6.329802451018134990e-01,3.149046711189723569e-01,-2.968766501432628657e-01,8.760309156713094736e-02,-3.521046480312017141e-02,1.740409710339568816e-01
1.849999999999999978e-01,-8.390047492694496789e-02,5.816020091535183123e-02,-8.824109504567487772e-01,2.761613448825430694e-01,-3.079780735159384220e-01,1.008150677384823668e-01,-3.951790535691680067e-02,1.726366302182486823e-01
1.859999999999999987e-01,3.098770646422557284e-01,4.181406601670903389e-01,-5.951975344208348950e-01,1.986578353062709024e-01,-3.303031003650287456e-01,1.009827357562821243e-01,-3.734088228611909255e-02,1.709626524065952502e-01
1.869999999999999996e-01,-1.949393122323381800e-01,8.640950497508897987e-02,-7.626412570922662670e-01,1.399698539589316060e-01,-3.324936210439179418e-01,1.007974724732949995e-01,-3.883498514131962509e-02,1.710079898394446796e-01
1.880000000000000004e-01,-2.286796620254369361e-01,1.914867782030252319e-01,-8.261706013912583080e-01,1.367321570041608869e-01,-3.074345633693997826e-01,1.073441368109822047e-01,-4.072507429070691687e-02,1.699922867221227429e-01
1.890000000000000013e-01,6.178259137882846641e-02,-1.309438425084152313e-01,-9.731653074821312588e-01,1.652286281454925787e-01,-2.970564545458104222e-01,1.219930418768266772e-01,-4.504535255869916016e-02,1.692422532461410334e-01
1.900000000000000022e-01,-5.415601579293020107e-01,4.244198739878302096e-03,-8.154307757687051517e-01,1.912078404971038204e-01,-2.888485360128129065e-01,1.326607058782374171e-01,-4.567052969430092368e-02,1.695534770439361683e-01
1.910000000000000031e-01,2.532713277669335072e-01,-1.951437345725191563e-01,-9.622098496503569409e-01,1.268615287738558695e-01,-2.939509823095879382e-01,1.361807799887982395e-01,-4.510540037317734008e-02,1.687109063061823233e-01
1.920000000000000040e-01,4.057583598139019587e-02,-1.175220492695622232e-02,-1.016131416882700034e+00,3.235312084495815810e-02,-2.845403685508327563e-01,1.423187513521024794e-01,-4.749711666737663901e-02,1.686995877325347115e-01
1.930000000000000049e-01,4.377922318452869277e-01,2.646537049531061392e-01,-1.104613570621306717e+00,-8.635319740463263949e-02,-2.829253686434142212e-01,1.480847085942597618e-01,-4.908017786636849344e-02,1.701208489046671379e-01
1.940000000000000058e-01,-9.787922857064279558e-02,1.802135124177388636e-01,-1.043333347906553854e+00,-1.668799457596706337e-02,-2.815921028530900538e-01,1.518178602098938790e-01,-4.668495886665079836e-02,1.710131802089731590e-01
1.950000000000000067e-01,7.942905057885352171e-01,-1.365056638689407520e-01,-1.118037475525099467e+00,-7.165524524246648375e-02,-2.774175730128880524e-01,1.492766894346903850e-01,-4.856026766657621507e-02,1.720033641496028498e-01
1.960000000000000075e-01,2.725277556787245592e-01,-2.779376092055479974e-01,-1.224083003448108720e+00,-3.687718346750672865e-02,-2.760716768538319932e-01,1.625807007089745682e-01,-4.860512382155860595e-02,1.734599852165188694e-01
